"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","WKGPOP","TOT","PC_POP","A","1969",65.028,
"CHE","WKGPOP","TOT","PC_POP","A","1970",64.879,
"CHE","WKGPOP","TOT","PC_POP","A","1971",64.686,
"CHE","WKGPOP","TOT","PC_POP","A","1972",64.704,
"CHE","WKGPOP","TOT","PC_POP","A","1973",64.799,
"CHE","WKGPOP","TOT","PC_POP","A","1974",64.899,
"CHE","WKGPOP","TOT","PC_POP","A","1975",64.992,
"CHE","WKGPOP","TOT","PC_POP","A","1976",65.127,
"CHE","WKGPOP","TOT","PC_POP","A","1977",65.339,
"CHE","WKGPOP","TOT","PC_POP","A","1978",65.622,
"CHE","WKGPOP","TOT","PC_POP","A","1979",65.987,
"CHE","WKGPOP","TOT","PC_POP","A","1980",66.414,
"CHE","WKGPOP","TOT","PC_POP","A","1981",66.882,
"CHE","WKGPOP","TOT","PC_POP","A","1982",67.34,
"CHE","WKGPOP","TOT","PC_POP","A","1983",67.745,
"CHE","WKGPOP","TOT","PC_POP","A","1984",68.075,
"CHE","WKGPOP","TOT","PC_POP","A","1985",68.292,
"CHE","WKGPOP","TOT","PC_POP","A","1986",68.406,
"CHE","WKGPOP","TOT","PC_POP","A","1987",68.473,
"CHE","WKGPOP","TOT","PC_POP","A","1988",68.476,
"CHE","WKGPOP","TOT","PC_POP","A","1989",68.428,
"CHE","WKGPOP","TOT","PC_POP","A","1990",68.335,
"CHE","WKGPOP","TOT","PC_POP","A","1991",68.292,
"CHE","WKGPOP","TOT","PC_POP","A","1992",68.097,
"CHE","WKGPOP","TOT","PC_POP","A","1993",67.905,
"CHE","WKGPOP","TOT","PC_POP","A","1994",67.751,
"CHE","WKGPOP","TOT","PC_POP","A","1995",67.624,
"CHE","WKGPOP","TOT","PC_POP","A","1996",67.507,
"CHE","WKGPOP","TOT","PC_POP","A","1997",67.415,
